day,ticker,det,confirmed,outcome,lat_min,fwd60
2026-04-21,QQQ,C2 relsig-surge,True,CHOP,25.0,-9.131148048411054
2026-04-21,QQQ,C3 breach+build,True,CHOP,25.0,-9.131148048411054
2026-04-21,QQQ,C4 dollar-surge,True,CHOP,25.0,-9.131148048411054
2026-04-21,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-21,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-21,SPXW,C3 breach+build,False,REJECTED,,
2026-04-21,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-21,SPXW,C1 dominance-handoff,True,CHOP,35.0,-12.742107090142639
2026-04-21,SPXW,C2 relsig-surge,True,CHOP,30.0,7.207726683004695
2026-04-21,SPXW,C3 breach+build,True,CHOP,35.0,-12.742107090142639
2026-04-21,SPXW,C4 dollar-surge,True,CHOP,35.0,-12.742107090142639
2026-04-22,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPY,C3 breach+build,False,REJECTED,,
2026-04-22,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPY,C3 breach+build,False,REJECTED,,
2026-04-22,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPY,C1 dominance-handoff,True,CHOP,55.0,-5.63554904336523
2026-04-22,SPY,C2 relsig-surge,True,CHOP,10.0,8.176960708294555
2026-04-22,SPY,C3 breach+build,True,CHOP,5.0,-6.19692125684747
2026-04-22,SPY,C4 dollar-surge,True,CHOP,50.0,-2.3967629601426648
2026-04-22,SPY,C1 dominance-handoff,True,CHOP,10.0,-5.63554904336523
2026-04-22,SPY,C2 relsig-surge,True,CHOP,10.0,-5.63554904336523
2026-04-22,SPY,C3 breach+build,False,CHOP,,
2026-04-22,SPY,C4 dollar-surge,True,CHOP,15.0,-5.3546768875235395
2026-04-22,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPY,C3 breach+build,False,REJECTED,,
2026-04-22,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPY,C3 breach+build,False,REJECTED,,
2026-04-22,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPY,C3 breach+build,False,REJECTED,,
2026-04-22,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-22,QQQ,C1 dominance-handoff,True,ROLLED,40.0,9.966115208291457
2026-04-22,QQQ,C2 relsig-surge,True,ROLLED,15.0,40.4802216407572
2026-04-22,QQQ,C3 breach+build,True,ROLLED,20.0,21.83607565739002
2026-04-22,QQQ,C4 dollar-surge,True,ROLLED,20.0,21.83607565739002
2026-04-22,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-22,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-22,QQQ,C3 breach+build,True,CHOP,10.0,9.19709371838534
2026-04-22,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-22,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-22,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-22,SPXW,C3 breach+build,False,REJECTED,,
2026-04-22,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-23,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-23,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPY,C3 breach+build,True,REJECTED,25.0,-52.17489136090731
2026-04-23,SPY,C4 dollar-surge,True,REJECTED,30.0,-72.59119620725183
2026-04-23,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-23,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPY,C3 breach+build,False,REJECTED,,
2026-04-23,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-23,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-23,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPY,C3 breach+build,False,REJECTED,,
2026-04-23,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-23,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-23,QQQ,C2 relsig-surge,True,CHOP,15.0,28.15091337474422
2026-04-23,QQQ,C3 breach+build,True,CHOP,5.0,-11.14333689513079
2026-04-23,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-23,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-23,QQQ,C2 relsig-surge,True,CHOP,20.0,40.51554115002946
2026-04-23,QQQ,C3 breach+build,True,CHOP,45.0,-1.2205168889030746
2026-04-23,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-23,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-23,QQQ,C2 relsig-surge,True,CHOP,25.0,-23.6302100801913
2026-04-23,QQQ,C3 breach+build,True,CHOP,15.0,-1.2205168889030746
2026-04-23,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-23,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-23,QQQ,C2 relsig-surge,True,REJECTED,60.0,-48.545912525760635
2026-04-23,QQQ,C3 breach+build,False,REJECTED,,
2026-04-23,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-23,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-23,QQQ,C2 relsig-surge,True,REJECTED,30.0,-48.545912525760635
2026-04-23,QQQ,C3 breach+build,False,REJECTED,,
2026-04-23,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-23,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-23,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-23,QQQ,C3 breach+build,False,REJECTED,,
2026-04-23,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-23,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-23,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-23,QQQ,C3 breach+build,False,REJECTED,,
2026-04-23,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-23,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-23,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPXW,C3 breach+build,False,REJECTED,,
2026-04-23,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-23,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-23,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPXW,C3 breach+build,False,REJECTED,,
2026-04-23,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-23,SPXW,C1 dominance-handoff,True,REJECTED,15.0,-64.17635668425362
2026-04-23,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPXW,C3 breach+build,True,REJECTED,5.0,-45.71567959491027
2026-04-23,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-23,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-23,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-23,SPXW,C3 breach+build,False,REJECTED,,
2026-04-23,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-24,SPY,C1 dominance-handoff,True,ROLLED,15.0,5.888290713325381
2026-04-24,SPY,C2 relsig-surge,True,ROLLED,20.0,-6.02316818646538
2026-04-24,SPY,C3 breach+build,True,ROLLED,15.0,5.888290713325381
2026-04-24,SPY,C4 dollar-surge,True,ROLLED,15.0,5.888290713325381
2026-04-24,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-24,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-24,SPY,C3 breach+build,False,REJECTED,,
2026-04-24,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-24,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-24,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-24,SPY,C3 breach+build,False,REJECTED,,
2026-04-24,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-24,QQQ,C1 dominance-handoff,True,ROLLED,30.0,46.191481926062686
2026-04-24,QQQ,C2 relsig-surge,True,ROLLED,10.0,23.82722981894417
2026-04-24,QQQ,C3 breach+build,True,ROLLED,10.0,23.82722981894417
2026-04-24,QQQ,C4 dollar-surge,False,ROLLED,,
2026-04-24,QQQ,C1 dominance-handoff,True,ROLLED,65.0,10.110460554114697
2026-04-24,QQQ,C2 relsig-surge,True,ROLLED,65.0,10.110460554114697
2026-04-24,QQQ,C3 breach+build,True,ROLLED,65.0,10.110460554114697
2026-04-24,QQQ,C4 dollar-surge,False,ROLLED,,
2026-04-24,QQQ,C1 dominance-handoff,True,CHOP,35.0,10.110460554114697
2026-04-24,QQQ,C2 relsig-surge,True,CHOP,35.0,10.110460554114697
2026-04-24,QQQ,C3 breach+build,True,CHOP,80.0,-5.731350487164723
2026-04-24,QQQ,C4 dollar-surge,True,CHOP,45.0,10.25919555837105
2026-04-24,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-24,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-24,QQQ,C3 breach+build,False,REJECTED,,
2026-04-24,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-24,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-24,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-24,QQQ,C3 breach+build,True,CHOP,15.0,-5.731350487164723
2026-04-24,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-24,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-24,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-24,QQQ,C3 breach+build,False,CHOP,,
2026-04-24,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-24,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-24,SPXW,C2 relsig-surge,True,CHOP,80.0,5.505338361729388
2026-04-24,SPXW,C3 breach+build,True,CHOP,80.0,5.505338361729388
2026-04-24,SPXW,C4 dollar-surge,True,CHOP,90.0,-3.5738267447875747
2026-04-24,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-24,SPXW,C2 relsig-surge,True,CHOP,50.0,5.505338361729388
2026-04-24,SPXW,C3 breach+build,True,CHOP,50.0,5.505338361729388
2026-04-24,SPXW,C4 dollar-surge,True,CHOP,60.0,-3.5738267447875747
2026-04-24,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-24,SPXW,C2 relsig-surge,True,CHOP,20.0,5.505338361729388
2026-04-24,SPXW,C3 breach+build,True,CHOP,20.0,5.505338361729388
2026-04-24,SPXW,C4 dollar-surge,True,CHOP,30.0,-3.5738267447875747
2026-04-24,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-24,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-24,SPXW,C3 breach+build,False,REJECTED,,
2026-04-24,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-24,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-24,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-24,SPXW,C3 breach+build,False,CHOP,,
2026-04-24,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-24,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-24,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-24,SPXW,C3 breach+build,False,REJECTED,,
2026-04-24,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-24,SPXW,C1 dominance-handoff,True,REJECTED,30.0,-8.11110397569796
2026-04-24,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-24,SPXW,C3 breach+build,False,REJECTED,,
2026-04-24,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-27,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-27,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-27,SPY,C3 breach+build,False,REJECTED,,
2026-04-27,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-27,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-27,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-27,SPY,C3 breach+build,False,REJECTED,,
2026-04-27,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-27,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-27,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-27,SPY,C3 breach+build,False,REJECTED,,
2026-04-27,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-27,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-27,SPY,C2 relsig-surge,False,CHOP,,
2026-04-27,SPY,C3 breach+build,False,CHOP,,
2026-04-27,SPY,C4 dollar-surge,False,CHOP,,
2026-04-27,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-27,SPY,C2 relsig-surge,True,CHOP,65.0,8.820564516128968
2026-04-27,SPY,C3 breach+build,True,CHOP,65.0,8.820564516128968
2026-04-27,SPY,C4 dollar-surge,True,CHOP,65.0,8.820564516128968
2026-04-27,SPY,C1 dominance-handoff,True,ROLLED,75.0,1.1191628661750823
2026-04-27,SPY,C2 relsig-surge,True,ROLLED,35.0,8.820564516128968
2026-04-27,SPY,C3 breach+build,True,ROLLED,35.0,8.820564516128968
2026-04-27,SPY,C4 dollar-surge,True,ROLLED,35.0,8.820564516128968
2026-04-27,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-27,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-27,QQQ,C3 breach+build,False,REJECTED,,
2026-04-27,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-27,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-27,QQQ,C2 relsig-surge,True,REJECTED,70.0,18.298400024196784
2026-04-27,QQQ,C3 breach+build,False,REJECTED,,
2026-04-27,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-27,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-27,QQQ,C2 relsig-surge,True,REJECTED,40.0,18.298400024196784
2026-04-27,QQQ,C3 breach+build,False,REJECTED,,
2026-04-27,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-27,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-27,QQQ,C2 relsig-surge,True,REJECTED,10.0,18.298400024196784
2026-04-27,QQQ,C3 breach+build,False,REJECTED,,
2026-04-27,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-27,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-27,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-27,QQQ,C3 breach+build,False,CHOP,,
2026-04-27,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-27,QQQ,C1 dominance-handoff,True,CHOP,80.0,-4.3671410285364605
2026-04-27,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-27,QQQ,C3 breach+build,True,CHOP,80.0,-4.3671410285364605
2026-04-27,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-27,QQQ,C1 dominance-handoff,True,CHOP,50.0,-4.3671410285364605
2026-04-27,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-27,QQQ,C3 breach+build,True,CHOP,50.0,-4.3671410285364605
2026-04-27,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-27,QQQ,C1 dominance-handoff,True,CHOP,20.0,-4.3671410285364605
2026-04-27,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-27,QQQ,C3 breach+build,True,CHOP,20.0,-4.3671410285364605
2026-04-27,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-27,SPXW,C1 dominance-handoff,False,REJECTED,,
2026-04-27,SPXW,C2 relsig-surge,False,REJECTED,,
2026-04-27,SPXW,C3 breach+build,True,REJECTED,5.0,-7.6628245534203305
2026-04-27,SPXW,C4 dollar-surge,False,REJECTED,,
2026-04-27,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-27,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-27,SPXW,C3 breach+build,False,CHOP,,
2026-04-27,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-27,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-27,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-27,SPXW,C3 breach+build,True,CHOP,85.0,1.4935873455459117
2026-04-27,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-27,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-27,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-27,SPXW,C3 breach+build,True,CHOP,55.0,1.4935873455459117
2026-04-27,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-27,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-27,SPXW,C2 relsig-surge,False,CHOP,,
2026-04-27,SPXW,C3 breach+build,True,CHOP,25.0,1.4935873455459117
2026-04-27,SPXW,C4 dollar-surge,False,CHOP,,
2026-04-28,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-28,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-28,SPY,C3 breach+build,False,REJECTED,,
2026-04-28,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-28,SPY,C1 dominance-handoff,True,CHOP,30.0,-4.784083074195948
2026-04-28,SPY,C2 relsig-surge,True,CHOP,30.0,-4.784083074195948
2026-04-28,SPY,C3 breach+build,False,CHOP,,
2026-04-28,SPY,C4 dollar-surge,False,CHOP,,
2026-04-28,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-28,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-28,SPY,C3 breach+build,False,REJECTED,,
2026-04-28,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-28,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-28,SPY,C2 relsig-surge,False,CHOP,,
2026-04-28,SPY,C3 breach+build,True,CHOP,20.0,-7.884991763000508
2026-04-28,SPY,C4 dollar-surge,False,CHOP,,
2026-04-28,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-28,SPY,C2 relsig-surge,False,CHOP,,
2026-04-28,SPY,C3 breach+build,False,CHOP,,
2026-04-28,SPY,C4 dollar-surge,False,CHOP,,
2026-04-28,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-28,SPY,C2 relsig-surge,True,CHOP,85.0,13.36165065612801
2026-04-28,SPY,C3 breach+build,True,CHOP,10.0,7.320747279358246
2026-04-28,SPY,C4 dollar-surge,False,CHOP,,
2026-04-28,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-28,SPY,C2 relsig-surge,True,CHOP,55.0,13.36165065612801
2026-04-28,SPY,C3 breach+build,True,CHOP,15.0,17.03913367974929
2026-04-28,SPY,C4 dollar-surge,False,CHOP,,
2026-04-28,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-28,QQQ,C2 relsig-surge,True,REJECTED,65.0,-14.639055780900952
2026-04-28,QQQ,C3 breach+build,False,REJECTED,,
2026-04-28,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-28,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-28,QQQ,C2 relsig-surge,True,REJECTED,35.0,-14.639055780900952
2026-04-28,QQQ,C3 breach+build,False,REJECTED,,
2026-04-28,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-28,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-28,QQQ,C2 relsig-surge,False,REJECTED,,
2026-04-28,QQQ,C3 breach+build,False,REJECTED,,
2026-04-28,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-28,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-28,QQQ,C2 relsig-surge,True,REJECTED,60.0,13.571624630211144
2026-04-28,QQQ,C3 breach+build,False,REJECTED,,
2026-04-28,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-28,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-28,QQQ,C2 relsig-surge,True,REJECTED,30.0,13.571624630211144
2026-04-28,QQQ,C3 breach+build,False,REJECTED,,
2026-04-28,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-28,QQQ,C1 dominance-handoff,True,ROLLED,65.0,18.874817340477488
2026-04-28,QQQ,C2 relsig-surge,True,ROLLED,65.0,18.874817340477488
2026-04-28,QQQ,C3 breach+build,True,ROLLED,40.0,21.493902439023906
2026-04-28,QQQ,C4 dollar-surge,False,ROLLED,,
2026-04-28,QQQ,C1 dominance-handoff,True,ROLLED,35.0,18.874817340477488
2026-04-28,QQQ,C2 relsig-surge,True,ROLLED,35.0,18.874817340477488
2026-04-28,QQQ,C3 breach+build,True,ROLLED,10.0,21.493902439023906
2026-04-28,QQQ,C4 dollar-surge,False,ROLLED,,
2026-04-28,SPXW,C1 dominance-handoff,False,CHOP,,
2026-04-28,SPXW,C2 relsig-surge,True,CHOP,75.0,7.163313740526248
2026-04-28,SPXW,C3 breach+build,True,CHOP,5.0,14.1136620248403
2026-04-28,SPXW,C4 dollar-surge,True,CHOP,75.0,7.163313740526248
2026-04-28,SPXW,C1 dominance-handoff,True,ROLLED,60.0,3.180429848404793
2026-04-28,SPXW,C2 relsig-surge,True,ROLLED,40.0,7.163313740526248
2026-04-28,SPXW,C3 breach+build,True,ROLLED,5.0,21.679212247070723
2026-04-28,SPXW,C4 dollar-surge,True,ROLLED,40.0,7.163313740526248
2026-04-29,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-29,SPY,C2 relsig-surge,False,CHOP,,
2026-04-29,SPY,C3 breach+build,True,CHOP,5.0,14.072020601438162
2026-04-29,SPY,C4 dollar-surge,False,CHOP,,
2026-04-29,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-29,SPY,C2 relsig-surge,False,CHOP,,
2026-04-29,SPY,C3 breach+build,True,CHOP,10.0,-13.372183044070942
2026-04-29,SPY,C4 dollar-surge,False,CHOP,,
2026-04-29,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-29,SPY,C2 relsig-surge,False,CHOP,,
2026-04-29,SPY,C3 breach+build,True,CHOP,90.0,-0.14072416656099557
2026-04-29,SPY,C4 dollar-surge,False,CHOP,,
2026-04-29,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-29,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-29,SPY,C3 breach+build,True,REJECTED,60.0,-0.14072416656099557
2026-04-29,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-29,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-29,SPY,C2 relsig-surge,False,CHOP,,
2026-04-29,SPY,C3 breach+build,True,CHOP,30.0,-0.14072416656099557
2026-04-29,SPY,C4 dollar-surge,False,CHOP,,
2026-04-29,QQQ,C1 dominance-handoff,False,CHOP,,
2026-04-29,QQQ,C2 relsig-surge,False,CHOP,,
2026-04-29,QQQ,C3 breach+build,True,CHOP,25.0,2.120890774124926
2026-04-29,QQQ,C4 dollar-surge,False,CHOP,,
2026-04-30,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-30,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-30,SPY,C3 breach+build,False,REJECTED,,
2026-04-30,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-30,SPY,C1 dominance-handoff,False,REJECTED,,
2026-04-30,SPY,C2 relsig-surge,False,REJECTED,,
2026-04-30,SPY,C3 breach+build,False,REJECTED,,
2026-04-30,SPY,C4 dollar-surge,False,REJECTED,,
2026-04-30,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-30,SPY,C2 relsig-surge,False,CHOP,,
2026-04-30,SPY,C3 breach+build,True,CHOP,85.0,3.494939327853268
2026-04-30,SPY,C4 dollar-surge,False,CHOP,,
2026-04-30,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-30,SPY,C2 relsig-surge,False,CHOP,,
2026-04-30,SPY,C3 breach+build,True,CHOP,55.0,3.494939327853268
2026-04-30,SPY,C4 dollar-surge,False,CHOP,,
2026-04-30,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-30,SPY,C2 relsig-surge,True,CHOP,75.0,39.44497286409739
2026-04-30,SPY,C3 breach+build,True,CHOP,25.0,3.494939327853268
2026-04-30,SPY,C4 dollar-surge,True,CHOP,75.0,39.44497286409739
2026-04-30,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-30,SPY,C2 relsig-surge,True,CHOP,40.0,39.44497286409739
2026-04-30,SPY,C3 breach+build,True,CHOP,5.0,9.368270924803166
2026-04-30,SPY,C4 dollar-surge,True,CHOP,40.0,39.44497286409739
2026-04-30,SPY,C1 dominance-handoff,False,CHOP,,
2026-04-30,SPY,C2 relsig-surge,True,CHOP,10.0,39.44497286409739
2026-04-30,SPY,C3 breach+build,True,CHOP,20.0,31.16396718699644
2026-04-30,SPY,C4 dollar-surge,False,CHOP,,
2026-04-30,QQQ,C1 dominance-handoff,True,ROLLED,15.0,22.28365965675645
2026-04-30,QQQ,C2 relsig-surge,True,ROLLED,10.0,31.341317546594638
2026-04-30,QQQ,C3 breach+build,True,ROLLED,5.0,44.576523031204395
2026-04-30,QQQ,C4 dollar-surge,False,ROLLED,,
2026-04-30,QQQ,C1 dominance-handoff,False,REJECTED,,
2026-04-30,QQQ,C2 relsig-surge,True,REJECTED,35.0,-4.194819398043007
2026-04-30,QQQ,C3 breach+build,False,REJECTED,,
2026-04-30,QQQ,C4 dollar-surge,False,REJECTED,,
2026-04-30,SPXW,C1 dominance-handoff,True,ROLLED,90.0,14.76673994207743
2026-04-30,SPXW,C2 relsig-surge,False,ROLLED,,
2026-04-30,SPXW,C3 breach+build,True,ROLLED,60.0,18.04041892929491
2026-04-30,SPXW,C4 dollar-surge,False,ROLLED,,
2026-04-30,SPXW,C1 dominance-handoff,True,ROLLED,55.0,14.76673994207743
2026-04-30,SPXW,C2 relsig-surge,False,ROLLED,,
2026-04-30,SPXW,C3 breach+build,True,ROLLED,25.0,18.04041892929491
2026-04-30,SPXW,C4 dollar-surge,False,ROLLED,,
2026-05-01,SPY,C1 dominance-handoff,True,CHOP,80.0,-10.858364052591577
2026-05-01,SPY,C2 relsig-surge,False,CHOP,,
2026-05-01,SPY,C3 breach+build,False,CHOP,,
2026-05-01,SPY,C4 dollar-surge,False,CHOP,,
2026-05-01,SPY,C1 dominance-handoff,False,CHOP,,
